Unnamed: 0,PF_A14_C,1.0,2.0,42.97105584178368,0.2265694062981006,4.664317791762024,4.060714285714285,0.4157744397544258,2.742499999999999,12.007843137254902,1.3809219287241403,36.43333333333331,2024-07-02 00:05:00,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,start_stop,end_stop,start_sequence,end_sequence,mean_speed [km/h],covariance_speed [%],buffer_speed [km/h],mean_time [mins],covariance_time [%],buffer_time [mins],mean_headway [mins],covariance_headway [%],buffer_headway [mins],datetime
PF_A15_C,PF_A14_C,1.0,2.0,42.97105584178368,0.2265694062981006,4.664317791762024,4.060714285714285,0.4157744397544258,2.742499999999999,12.007843137254902,1.3809219287241403,36.43333333333331,2024-07-02 00:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_A15_C,PF_A14_C,1.0,2.0,42.97105584178368,0.2265694062981006,4.664317791762024,4.060714285714285,0.4157744397544258,2.742499999999999,13.727450980392156,1.2083496159420724,36.366666666666646,2024-07-02 00:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_A15_C,PF_A14_C,1.0,2.0,43.08893259889385,0.228478362111598,5.241913901601841,4.053571428571429,0.4175628203878871,2.742499999999999,13.715686274509803,1.2090415393539555,36.366666666666646,2024-07-02 00:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_A15_C,PF_A14_C,1.0,2.0,43.6479762442283,0.2231764616795254,1.2821033003780258,3.99111111111111,0.4131952879584374,2.798333333333328,13.614814814814814,1.2805555945380138,35.58749999999995,2024-07-02 00:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_A15_C,PF_A14_C,1.0,2.0,42.97105584178368,0.2265694062981006,4.664317791762024,4.060714285714285,0.4157744397544258,2.742499999999999,18.358823529411765,1.2166629805739353,64.85666666666667,2024-07-02 00:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_A15_C,PF_A14_C,1.0,2.0,40.524823612530334,0.2968221445163073,11.36107411385607,4.533333333333332,0.4871635672574212,5.226666666666668,13.55686274509804,1.198110858154912,30.18666666666664,2024-07-02 00:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_A15_C,PF_A14_C,1.0,2.0,42.85860437474971,0.2277131957507202,5.451478060999783,4.071428571428571,0.4144154366139832,2.667499999999998,13.554901960784312,1.1983555086304505,30.18666666666664,2024-07-02 00:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_A15_C,PF_A14_C,1.0,2.0,42.80241441799253,0.2269398792861466,5.581222231984235,4.075,0.4135588081592229,2.6591666666666653,13.9078431372549,1.1806036097064303,30.18666666666664,2024-07-02 00:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_A15_C,PF_A14_C,1.0,2.0,42.30991613629643,0.2246000905969619,9.028710203856924,4.1119047619047615,0.406284558120843,2.400833333333332,13.96862745098039,1.1758965253154972,30.18666666666664,2024-07-02 00:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_A15_C,PF_A14_C,1.0,2.0,43.083287160022806,0.2192180442183409,4.379574898785428,4.031111111111112,0.4051905569938741,2.531666666666661,13.829629629629627,1.2516382955076235,29.223333333333265,2024-07-02 00:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_A15_C,PF_A14_C,1.0,2.0,43.06854111659256,0.2191749012140061,4.600765550239238,4.032222222222222,0.4049782702800356,2.5149999999999944,12.605555555555556,1.177163721783168,24.685833333333274,2024-07-02 00:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_A15_C,PF_A14_C,1.0,2.0,42.66446969505428,0.222199233639207,10.537301306769995,4.068888888888889,0.3999210509584824,2.0149999999999944,12.335185185185184,0.8269276574570525,22.42416666666665,2024-07-02 00:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_A15_C,PF_A14_C,1.0,2.0,42.586627735913154,0.2388806829984845,6.12902249585742,4.113095238095238,0.414117499118615,2.894999999999998,12.704901960784316,0.8246560190956227,22.943333333333328,2024-07-02 00:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_A15_C,PF_A14_C,1.0,2.0,42.64918042912159,0.2401341025780055,6.43553069257873,4.109523809523809,0.4150738563482517,2.894999999999998,12.704901960784312,0.8249009215584225,22.913333333333327,2024-07-02 00:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_A15_C,PF_A14_C,1.0,2.0,41.83271754702552,0.2333382269614144,9.497343235672268,4.167857142857143,0.4027591053306638,2.586666666666664,12.704901960784316,0.8211869726189399,23.40333333333333,2024-07-02 00:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_A15_C,PF_A14_C,1.0,2.0,42.36970777254872,0.228447156538182,9.339751524734588,4.105555555555556,0.3988180075861214,2.3599999999999945,13.249074074074075,0.8617393984361691,24.32249999999998,2024-07-02 00:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_A15_C,PF_A14_C,1.0,2.0,40.73504960337488,0.2801107734598562,9.857768297051289,4.466666666666667,0.4795785073006671,5.775,11.389814814814816,0.9333114343508748,24.515833333333312,2024-07-02 00:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_A15_C,PF_A14_C,1.0,2.0,42.035520360012846,0.22608256715577,9.857768297051289,4.13125,0.3962484156118609,2.125,11.804901960784314,0.9153820687654372,25.143333333333324,2024-07-02 00:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_A15_C,PF_A14_C,1.0,2.0,40.81082026106731,0.2341177588393646,11.02732573306455,4.269047619047619,0.4008559279232952,2.518333333333332,11.80686274509804,0.915135512863944,25.143333333333324,2024-07-02 00:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
