start_stop,end_stop,start_sequence,end_sequence,mean_speed [km/h],covariance_speed [%],buffer_speed [km/h],mean_time [mins],covariance_time [%],buffer_time [mins],mean_headway [mins],covariance_headway [%],buffer_headway [mins],datetime
PF_B35_C,PF_B03_C,9.0,10.0,21.58884073926956,0.158050759246695,0.3969082954927927,2.296491228070176,0.2711668984460347,1.3899999999999977,9.954629629629627,1.0827715644548004,19.868333333333293,2024-01-02 00:03:00
PF_B35_C,PF_B03_C,9.0,10.0,23.18754421328305,0.2046511331924928,2.290620893475989,2.1175438596491234,0.1758090221040222,0.3366666666666642,9.860185185185186,1.2124706105586551,20.579166666666616,2024-01-02 00:09:00
PF_B35_C,PF_B03_C,9.0,10.0,21.890869375472555,0.1780930295422381,1.3577675286590178,2.2805555555555563,0.2878126474341783,1.4516666666666649,10.28235294117647,1.025374404501703,23.68333333333332,2024-01-02 00:00:00
PF_B35_C,PF_B03_C,9.0,10.0,22.209169685449577,0.0964247382157613,0.4065813750213145,2.170370370370371,0.1386901326311229,0.3883333333333314,10.487254901960783,1.0892675467718589,25.96666666666665,2024-01-02 00:07:00
PF_B35_C,PF_B03_C,9.0,10.0,22.806655811258988,0.2901382018711268,3.830390905282368,2.2472222222222227,0.3131868168905822,1.4516666666666649,10.338235294117649,1.0152251939890726,23.74333333333332,2024-01-02 00:01:00
PF_B35_C,PF_B03_C,9.0,10.0,22.429225997331265,0.0987098222003493,0.6503592364165129,2.150980392156863,0.145100919535961,0.439999999999999,10.891666666666666,1.2985959732880714,26.34583333333333,2024-01-02 00:16:00
PF_B35_C,PF_B03_C,9.0,10.0,22.29571127082356,0.1070524878368483,0.6503592364165129,2.1676470588235297,0.1511952616564289,0.6666666666666661,11.726041666666667,1.2117183014290454,29.262500000000003,2024-01-02 00:20:00
PF_B35_C,PF_B03_C,9.0,10.0,23.14192331846718,0.1602694854934698,2.656519201228864,2.106481481481482,0.1693943248799906,0.3883333333333314,13.49705882352941,1.1511705788566609,36.48333333333331,2024-01-02 00:17:00
PF_B35_C,PF_B03_C,9.0,10.0,22.31644360065413,0.0986059438170705,0.6305253590639168,2.1611111111111114,0.1415132174613683,0.4166666666666652,11.46078431372549,1.2163788286673047,27.99666666666664,2024-01-02 00:19:00
PF_B35_C,PF_B03_C,9.0,10.0,22.336576773698948,0.1039563473077215,0.6305253590639168,2.162037037037037,0.1474730255433046,0.6291666666666655,11.8,1.2880144004590337,28.95999999999997,2024-01-02 00:22:00
PF_B35_C,PF_B03_C,9.0,10.0,22.336576773698948,0.1039563473077215,0.6305253590639168,2.162037037037037,0.1474730255433046,0.6291666666666655,11.700980392156865,1.3001178005564191,28.82666666666664,2024-01-02 00:21:00
PF_B35_C,PF_B03_C,9.0,10.0,22.65968690729295,0.1228273658644617,1.6949434436531163,2.1388888888888893,0.1592223619311254,0.6291666666666655,11.758823529411766,1.2889121715072114,28.67999999999997,2024-01-02 00:23:00
PF_B35_C,PF_B03_C,9.0,10.0,22.70976897800002,0.1279846028224555,1.8301650345622065,2.136111111111111,0.16148816384528,0.6291666666666655,11.418627450980392,1.1900043201291717,23.35666666666664,2024-01-02 00:25:00
PF_B35_C,PF_B03_C,9.0,10.0,23.39029593878433,0.2218528624609952,3.667587828679832,2.110185185185186,0.1898689881580123,0.6291666666666655,11.727450980392156,1.2958678314764462,28.75999999999997,2024-01-02 00:24:00
PF_B35_C,PF_B03_C,9.0,10.0,22.259030341636382,0.1042619927671817,0.6305253590639168,2.169444444444445,0.1466015694816455,0.6291666666666655,11.39313725490196,1.1815902322307623,23.50333333333331,2024-01-02 00:26:00
PF_B35_C,PF_B03_C,9.0,10.0,22.745246470668643,0.0524862302511295,0.6305253590639168,2.0990740740740748,0.0618321226291888,0.1908333333333329,11.81470588235294,1.2636996142101409,24.96999999999997,2024-01-02 00:28:00
PF_B35_C,PF_B03_C,9.0,10.0,22.745246470668643,0.0524862302511295,0.6305253590639168,2.0990740740740748,0.0618321226291888,0.1908333333333329,11.77156862745098,1.2712492676924514,25.35666666666664,2024-01-02 00:29:00
PF_B35_C,PF_B03_C,9.0,10.0,22.745246470668643,0.0524862302511295,0.6305253590639168,2.0990740740740748,0.0618321226291888,0.1908333333333329,11.61470588235294,1.2902132708069498,24.96999999999997,2024-01-02 00:30:00
PF_B35_C,PF_B03_C,9.0,10.0,22.745246470668643,0.0524862302511295,0.6305253590639168,2.0990740740740748,0.0618321226291888,0.1908333333333329,10.61862745098039,0.97708321014554,17.109999999999978,2024-01-02 00:31:00
PF_B35_C,PF_B03_C,9.0,10.0,23.068356604262647,0.0811006372512792,1.6949434436531163,2.0759259259259264,0.0807198199210742,0.1908333333333329,10.544117647058824,0.9826075599218604,17.283333333333314,2024-01-02 00:32:00
PF_B35_C,PF_B03_C,9.0,10.0,23.933992897024424,0.2218568521293661,3.1009449715369577,2.043859649122808,0.1329462597925203,0.1716666666666659,10.774074074074075,1.0560039573120354,16.921666666666617,2024-01-02 00:33:00
PF_B35_C,PF_B03_C,9.0,10.0,23.081898375005093,0.0810444295692043,1.4819653797002594,2.0745614035087727,0.0796825483630096,0.1716666666666659,10.744444444444444,1.0657766475476396,17.131666666666618,2024-01-02 00:34:00
PF_B35_C,PF_B03_C,9.0,10.0,22.979009839151896,0.0823327323195742,1.6949434436531163,2.08425925925926,0.0811074143377069,0.1908333333333329,11.039215686274511,1.0574310457497902,18.67999999999997,2024-01-02 00:35:00
PF_B35_C,PF_B03_C,9.0,10.0,23.64295500509706,0.1880383644155672,3.487595391705046,2.057407407407408,0.1251035595490737,0.1908333333333329,11.066666666666668,1.0566434797839166,18.623333333333303,2024-01-02 00:36:00
PF_B35_C,PF_B03_C,9.0,10.0,23.3351490086244,0.1374540167904915,2.656519201228864,2.067592592592593,0.1069568611061091,0.1908333333333329,11.299019607843135,1.0641750182507104,23.39333333333332,2024-01-02 00:37:00
PF_B35_C,PF_B03_C,9.0,10.0,22.534485766306656,0.0563449277529837,0.6305253590639168,2.1194444444444454,0.0641831986757766,0.2616666666666658,11.314705882352944,1.04303032445609,22.60333333333332,2024-01-02 00:38:00
PF_B35_C,PF_B03_C,9.0,10.0,24.274399943039008,0.3192012963928951,5.605967919177548,2.055555555555556,0.1583006043541544,0.2616666666666658,11.93235294117647,1.1241330467030717,24.083333333333307,2024-01-02 00:40:00
PF_B35_C,PF_B03_C,9.0,10.0,22.560633374531605,0.0549267847788389,0.6106914817113243,2.116666666666667,0.0627181267472362,0.2466666666666657,11.476851851851851,1.1345539825205673,22.12083333333328,2024-01-02 00:39:00
PF_B35_C,PF_B03_C,9.0,10.0,23.310877675832533,0.1617555710011774,3.004457797720089,2.077777777777778,0.1167283756859356,0.2616666666666658,11.46764705882353,1.148004651014507,24.13666666666664,2024-01-02 00:41:00
