Unnamed: 0,PF_C05_1,8.0,9.0,22.68612808044569,0.0921994678091623,0.0,2.732539682539683,0.107155320002051,0.8833333333333333,12.901851851851852,0.7572354378199966,18.123333333333328,2024-05-02 22:53:00,start_stop,end_stop,start_sequence,end_sequence,mean_speed [km/h],covariance_speed [%],buffer_speed [km/h],mean_time [mins],covariance_time [%],buffer_time [mins],mean_headway [mins],covariance_headway [%],buffer_headway [mins],datetime
PF_K01_C,PF_C05_1,8.0,9.0,22.424065491541,0.095656688639516,0.0,2.7658730158730167,0.1087402847451668,0.8833333333333333,12.901851851851852,0.740523443606941,17.793333333333322,2024-05-02 22:54:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.389836008545107,0.1036080897627827,0.0,2.7757575757575768,0.1206254837400003,0.9466666666666664,13.211666666666668,0.8790315214342264,21.012499999999967,2024-05-02 22:55:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.32316245232341,0.1081650993429393,0.0,2.7868421052631587,0.1260572907523335,0.956666666666666,13.211666666666668,0.879908531126117,21.03083333333329,2024-05-02 22:56:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.54172766691213,0.1022670349731867,0.0,2.7568181818181827,0.1212667700741222,0.9466666666666664,12.323333333333334,0.7362773681196861,16.50249999999997,2024-05-02 22:57:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.976745376475296,0.1426261068286033,0.0,2.723484848484849,0.1419641511304993,0.9466666666666664,12.323333333333334,0.7328127621276472,16.438333333333304,2024-05-02 22:58:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,23.163181537716653,0.1705878377289559,0.0,2.71439393939394,0.1511192774133916,0.9466666666666664,12.323333333333332,0.7268574653881589,16.328333333333305,2024-05-02 22:59:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,23.445129443175933,0.1928581685163086,0.0,2.692857142857144,0.159227312575945,0.9499999999999996,12.633333333333333,0.730368673005209,17.08333333333333,2024-05-02 23:00:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.55523691811857,0.101310388952326,0.0,2.7547619047619056,0.1211710150261493,0.9499999999999996,12.633333333333333,0.7297070978647014,17.05333333333332,2024-05-02 23:02:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.54504019869996,0.0989362786183739,0.0,2.754545454545456,0.1182606688076187,0.9466666666666664,12.633333333333333,0.7333704145322011,17.12333333333332,2024-05-02 23:03:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.47622383786511,0.1005771744657175,0.0,2.763636363636365,0.1188294778160414,0.9466666666666664,12.633333333333333,0.7289022671441844,17.043333333333322,2024-05-02 23:04:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.245733142120176,0.1196138716347206,0.0,2.806818181818183,0.1450402502054276,1.0133333333333332,16.80925925925926,0.679824864192253,24.32333333333333,2024-05-02 23:05:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.29615518005108,0.1203815251694604,0.0,2.80217391304348,0.1492263084494983,1.0099999999999998,17.388333333333332,0.780739137666281,30.424999999999983,2024-05-02 23:06:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.66284591093518,0.1216860804588985,0.0,2.7575757575757587,0.1512165946655699,1.0133333333333332,17.425,0.7949491716791638,30.432499999999987,2024-05-02 23:07:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,23.0338071674237,0.1647123503125038,0.0,2.7357142857142867,0.1710859181888482,1.0166666666666666,18.17222222222222,0.7696039514445089,29.943333333333328,2024-05-02 23:08:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.98814048022899,0.1490333579867052,0.0,2.7325757575757588,0.1640976347505342,1.0133333333333332,18.27962962962963,0.7669577081403766,30.03666666666666,2024-05-02 23:09:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.667109584730007,0.1178800386705205,0.0,2.755303030303032,0.1498215911186373,1.0133333333333332,16.357407407407408,0.7747098196426353,26.25,2024-05-02 23:10:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.329456784997067,0.1201391526081147,0.0,2.7977272727272737,0.1490868648102318,1.0133333333333332,16.13888888888889,0.7899400927564837,26.21999999999999,2024-05-02 23:11:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.28838618047469,0.1232454914053233,0.0,2.8053030303030315,0.1524693482475553,1.0133333333333332,16.07222222222222,0.7811688989793276,25.856666666666666,2024-05-02 23:12:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.28838618047469,0.1232454914053233,0.0,2.8053030303030315,0.1524693482475553,1.0133333333333332,16.07962962962963,0.803270851503769,26.419999999999995,2024-05-02 23:13:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.450706221356462,0.1312463216594085,0.0,2.790151515151516,0.1584990458384665,1.0133333333333332,16.046296296296294,0.7863986028162606,25.919999999999995,2024-05-02 23:14:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.284489507609887,0.12592735271795,0.0,2.8079365079365086,0.1557743778374207,1.0166666666666666,15.938888888888888,0.7959971719918864,25.87666666666665,2024-05-02 23:15:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.216734972987883,0.1255592268112279,0.0,2.8158730158730165,0.1544629849030708,1.0166666666666666,18.66111111111111,0.6512812470632299,23.65999999999999,2024-05-02 23:16:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.63571994347494,0.1622719705774979,0.0,2.7840909090909096,0.171349347441527,1.0133333333333332,18.93333333333333,0.7855818020172932,29.77999999999997,2024-05-02 23:17:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.64815373745046,0.1908041229819433,0.0,2.801515151515152,0.186164986979977,1.0324999999999998,18.93333333333333,0.7821988468655675,29.76916666666663,2024-05-02 23:18:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.71104171730894,0.2031417752365562,0.0,2.802380952380953,0.1925526826869794,1.0333333333333332,19.735185185185184,0.7854131666481203,29.78333333333332,2024-05-02 23:19:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.05652850127918,0.1381627636004922,0.0,2.846031746031747,0.1657382258736185,1.0333333333333332,19.627777777777776,0.7774981548558728,29.77999999999999,2024-05-02 23:20:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.883558198968675,0.1800851698066739,0.0,2.76439393939394,0.1797607782260797,1.0324999999999998,16.441666666666666,1.0366640487491283,32.09499999999995,2024-05-02 23:25:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.89440204999897,0.1394982958889756,0.0,2.73968253968254,0.1620806137936658,1.0333333333333332,16.425,1.038187493993494,32.05749999999995,2024-05-02 23:26:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.327176442371965,0.1262162592340839,0.0,2.803030303030304,0.1564310289098743,1.0324999999999998,17.64666666666667,0.9536141084706484,33.59249999999996,2024-05-02 23:27:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.36431015767288,0.128871583538864,0.0,2.8007936507936515,0.1603761911523727,1.0333333333333332,17.96851851851852,0.993251062388333,36.79666666666665,2024-05-02 23:28:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.41142101439373,0.1315708385754588,0.0157407723855094,2.7975000000000003,0.1646431971609863,1.0550000000000002,15.454166666666667,0.8663024534347628,27.747499999999988,2024-05-02 23:29:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.41142101439373,0.1315708385754588,0.0157407723855094,2.7975000000000003,0.1646431971609863,1.0550000000000002,15.3375,0.8721175731015827,27.569166666666653,2024-05-02 23:30:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.41142101439373,0.1315708385754588,0.0157407723855094,2.7975000000000003,0.1646431971609863,1.0550000000000002,15.508333333333333,0.86329220797547,27.756666666666657,2024-05-02 23:31:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.41142101439373,0.1315708385754588,0.0157407723855094,2.7975000000000003,0.1646431971609863,1.0550000000000002,16.776190476190475,0.8216128925832397,28.771666666666647,2024-05-02 23:32:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.750835994762205,0.1181910237034134,0.0157407723855094,2.746666666666667,0.1543470970825248,1.0550000000000002,16.804761904761904,0.8236531620252594,28.881666666666653,2024-05-02 23:33:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.750835994762205,0.1181910237034134,0.0157407723855094,2.746666666666667,0.1543470970825248,1.0550000000000002,16.947619047619046,0.8190712275251864,27.76333333333332,2024-05-02 23:34:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,22.750835994762205,0.1181910237034134,0.0157407723855094,2.746666666666667,0.1543470970825248,1.0550000000000002,16.87857142857143,0.8198652486381514,28.51666666666665,2024-05-02 23:35:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,23.26252778721942,0.1511751980862043,0.3148154477101847,2.703174603174604,0.1697119317455993,1.0333333333333332,17.727083333333333,0.9496572532383788,34.32333333333331,2024-05-02 23:36:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,23.26252778721942,0.1511751980862043,0.3148154477101847,2.703174603174604,0.1697119317455993,1.0333333333333332,17.56041666666667,0.9399125693313922,33.79166666666664,2024-05-02 23:37:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,23.387630919381373,0.1677090046975828,0.3148154477101847,2.696825396825397,0.175068549046284,1.0333333333333332,17.797916666666666,0.920706684697299,33.64749999999998,2024-05-02 23:38:00,,,,,,,,,,,,,,
PF_K01_C,PF_C05_1,8.0,9.0,23.208868912071143,0.1396956373246978,0.6509272345301795,2.705000000000001,0.1687270374026661,1.0550000000000002,18.77857142857143,0.9211413725022944,34.82666666666664,2024-05-02 23:39:00,,,,,,,,,,,,,,
