Unnamed: 0,PF_F07_C,4.0,5.0,20.83480231010233,0.2687391135981161,0.6780451735505579,3.1954545454545453,0.7248608966924193,4.433333333333334,10.087878787878788,0.9545529159879242,15.775,2024-02-02 16:11:00,start_stop,end_stop,start_sequence,end_sequence,mean_speed [km/h],covariance_speed [%],buffer_speed [km/h],mean_time [mins],covariance_time [%],buffer_time [mins],mean_headway [mins],covariance_headway [%],buffer_headway [mins],datetime
PF_F08_C,PF_F07_C,4.0,5.0,20.81510446076113,0.2718532740898842,0.6780451735505579,3.233333333333334,0.7548053447830942,4.641666666666668,10.495454545454546,0.8840718976724233,15.566666666666666,2024-02-02 16:12:00,,,,,,,,,,,,,,
PF_F08_C,PF_F07_C,4.0,5.0,20.991345213658,0.2621585362028575,0.6265617435588418,3.205555555555556,0.7760210441243731,4.524999999999995,10.87777777777778,1.0152267913787782,17.454166666666644,2024-02-02 16:13:00,,,,,,,,,,,,,,
PF_F08_C,PF_F07_C,4.0,5.0,21.485463261087627,0.2546176093487626,0.6780451735505579,3.1606060606060606,0.8088666465413077,4.308333333333334,11.18939393939394,1.035217273924341,19.391666666666666,2024-02-02 16:14:00,,,,,,,,,,,,,,
PF_F08_C,PF_F07_C,4.0,5.0,21.48475560864649,0.2547346277139909,0.6780451735505579,3.162121212121212,0.8100678227873448,4.316666666666666,14.859090909090908,0.8882031943808916,31.016666666666666,2024-02-02 16:15:00,,,,,,,,,,,,,,
PF_F08_C,PF_F07_C,4.0,5.0,21.486885098146274,0.254382517327306,0.6780451735505579,3.1575757575757577,0.8064608408998679,4.291666666666668,13.334848484848486,0.8952758825119653,26.741666666666667,2024-02-02 16:16:00,,,,,,,,,,,,,,
PF_F08_C,PF_F07_C,4.0,5.0,21.485463261087627,0.2546176093487626,0.6780451735505579,3.1606060606060606,0.8088666465413077,4.308333333333334,13.413636363636364,0.8924764286693291,26.941666666666663,2024-02-02 16:17:00,,,,,,,,,,,,,,
PF_F08_C,PF_F07_C,4.0,5.0,21.166365154376848,0.2728251689014086,0.0897659804983739,3.3200000000000003,0.8728744206034166,5.110833333333323,14.145,0.8572858342840567,27.254999999999978,2024-02-02 16:18:00,,,,,,,,,,,,,,
PF_F08_C,PF_F07_C,4.0,5.0,21.13427209869218,0.278028784576169,0.0897659804983739,3.4033333333333333,0.928923474888108,5.569166666666657,14.248333333333337,0.8356999252128587,27.029166666666644,2024-02-02 16:19:00,,,,,,,,,,,,,,
PF_F08_C,PF_F07_C,4.0,5.0,21.13427209869218,0.278028784576169,0.0897659804983739,3.4033333333333333,0.928923474888108,5.569166666666657,14.258333333333336,0.8354996281765681,27.051666666666645,2024-02-02 16:20:00,,,,,,,,,,,,,,
PF_F08_C,PF_F07_C,4.0,5.0,21.31987864026053,0.2630544669415485,0.0816054368167051,3.310606060606061,0.9106877382685856,5.075000000000001,14.359090909090911,0.9548664493690564,30.54166666666667,2024-02-02 16:21:00,,,,,,,,,,,,,,
PF_F08_C,PF_F07_C,4.0,5.0,21.31987864026053,0.2630544669415485,0.0816054368167051,3.310606060606061,0.9106877382685856,5.075000000000001,14.233333333333336,0.9661796793743476,30.450000000000003,2024-02-02 16:22:00,,,,,,,,,,,,,,
PF_F08_C,PF_F07_C,4.0,5.0,21.60896677522596,0.2893922440978468,2.7005867014341582,3.3633333333333333,0.9450429574351534,5.569166666666657,17.076666666666668,0.8197200895920981,28.76999999999997,2024-02-02 16:23:00,,,,,,,,,,,,,,
PF_F08_C,PF_F07_C,4.0,5.0,22.217016399548868,0.3231842993594946,6.044859635210138,3.328333333333333,0.9606769671910824,5.569166666666657,17.07,0.8198594534928163,28.70749999999997,2024-02-02 16:24:00,,,,,,,,,,,,,,
