Unnamed: 0,PF_A11_C,22.0,23.0,36.48980910471023,0.0858280227065149,3.1211671268112795,3.572549019607844,0.065498794408784,0.0,10.325,0.9977773574920508,22.25416666666667,2024-02-02 11:00:00,start_stop,end_stop,start_sequence,end_sequence,mean_speed [km/h],covariance_speed [%],buffer_speed [km/h],mean_time [mins],covariance_time [%],buffer_time [mins],mean_headway [mins],covariance_headway [%],buffer_headway [mins],datetime
PF_A10_C,PF_A11_C,22.0,23.0,36.60636633765127,0.1018014620070609,2.942393604498953,3.5675925925925926,0.0736477590520951,0.0,10.168627450980397,1.070034806844189,21.606666666666648,2024-02-02 11:01:00,,,,,,,,,,,,,,
PF_A10_C,PF_A11_C,22.0,23.0,35.99509978135987,0.0316915539190842,1.2919739025122183,3.605555555555556,0.028406623243115,0.0,10.150980392156862,1.0634254081299006,21.446666666666648,2024-02-02 11:02:00,,,,,,,,,,,,,,
PF_A10_C,PF_A11_C,22.0,23.0,35.74496089247098,0.0047927207360411,0.3809540426991304,3.6277777777777778,0.0047273729442039,0.0,9.501960784313724,1.1052361976250045,19.73333333333332,2024-02-02 11:03:00,,,,,,,,,,,,,,
PF_A10_C,PF_A11_C,22.0,23.0,36.00179409112097,0.0302564694059144,1.2604797315277594,3.60462962962963,0.0272760703351009,0.0,9.590196078431372,1.0967172154386722,20.18333333333332,2024-02-02 11:04:00,,,,,,,,,,,,,,
PF_A10_C,PF_A11_C,22.0,23.0,36.463708598893,0.0833803355801772,2.507648902512201,3.574074074074074,0.0635418440969219,0.0,9.362745098039214,1.105370589175883,19.159999999999982,2024-02-02 11:05:00,,,,,,,,,,,,,,
PF_A10_C,PF_A11_C,22.0,23.0,36.557663781786914,0.0970083844786339,2.150062257160492,3.570175438596492,0.0704826223532803,0.0,9.562962962962962,1.1728353495256678,19.53833333333329,2024-02-02 11:06:00,,,,,,,,,,,,,,
PF_A10_C,PF_A11_C,22.0,23.0,36.34540792683854,0.0721570626415052,1.7467761327585904,3.581578947368422,0.0564177303292626,0.0,11.767592592592592,1.0452599504524742,25.5633333333333,2024-02-02 11:07:00,,,,,,,,,,,,,,
PF_A10_C,PF_A11_C,22.0,23.0,35.67555214498648,0.0096797234208535,0.3641222669981943,3.6350877192982463,0.0098921873485477,0.0133333333333331,11.710185185185184,1.0377914948363385,25.039166666666635,2024-02-02 11:08:00,,,,,,,,,,,,,,
PF_A10_C,PF_A11_C,22.0,23.0,35.533683373212384,0.0210440970432969,0.0495688073394475,3.650925925925926,0.0228237680585372,0.0524999999999993,9.496078431372547,1.2149398893855323,23.343333333333312,2024-02-02 11:09:00,,,,,,,,,,,,,,
PF_A10_C,PF_A11_C,22.0,23.0,35.533683373212384,0.0210440970432969,0.0495688073394475,3.650925925925926,0.0228237680585372,0.0524999999999993,9.605882352941176,1.2131585398509304,23.61999999999998,2024-02-02 11:10:00,,,,,,,,,,,,,,
