Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,PF_N10_C,PF_N09_C,3.0,4.0,24.32457782333324,0.5128325877089711,0.0,8.620833333333334,1.052682455292412,15.427499999999997,11.5,0.0614875461901345,0.4499999999999993,2024-05-02 09:56:00,start_stop,end_stop,start_sequence,end_sequence,mean_speed [km/h],covariance_speed [%],buffer_speed [km/h],mean_time [mins],covariance_time [%],buffer_time [mins],mean_headway [mins],covariance_headway [%],buffer_headway [mins],datetime
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_N10_C,PF_N09_C,3.0,4.0,24.32457782333324,0.5128325877089711,0.0,8.620833333333334,1.052682455292412,15.427499999999997,11.5,0.0614875461901345,0.4499999999999993,2024-05-02 09:55:53,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_N10_C,PF_N09_C,3.0,4.0,25.577093361199907,0.4357857872291295,0.0,7.693333333333333,1.0492468022670156,14.439999999999998,11.666666666666666,0.0494871659305393,0.0,2024-05-02 09:59:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_N10_C,PF_N09_C,3.0,4.0,30.56179591836736,0.0,0.0,4.083333333333333,0.0,0.0,11.666666666666666,0.050729374013042,0.0150000000000005,2024-05-02 10:01:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_N10_C,PF_N09_C,3.0,4.0,30.56179591836736,0.0,0.0,4.083333333333333,0.0,0.0,19.666666666666668,0.6744724602858139,20.67,2024-05-02 10:04:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_N10_C,PF_N09_C,3.0,4.0,30.56179591836736,0.0,0.0,4.083333333333333,0.0,0.0,19.622222222222224,0.6720770401193745,20.55,2024-05-02 10:05:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_N10_C,PF_N09_C,3.0,4.0,30.56179591836736,0.0,0.0,4.083333333333333,0.0,0.0,19.61111111111111,0.6714764886059824,20.520000000000003,2024-05-02 10:06:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_N10_C,PF_N09_C,3.0,4.0,30.56179591836736,0.0,0.0,4.083333333333333,0.0,0.0,19.616666666666667,0.6717768494024701,20.535000000000004,2024-05-02 10:07:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_N10_C,PF_N09_C,3.0,4.0,30.56179591836736,0.0,0.0,4.083333333333333,0.0,0.0,19.64444444444444,0.6732761050771221,20.61,2024-05-02 10:08:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_N10_C,PF_N09_C,3.0,4.0,30.56179591836736,0.0,0.0,4.083333333333333,0.0,0.0,19.6,0.6708752561957574,20.489999999999995,2024-05-02 10:09:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_N10_C,PF_N09_C,3.0,4.0,30.56179591836736,1.2996797229473247e-16,0.0,4.083333333333333,0.0,0.0,21.09166666666667,0.8302709258297982,29.68916666666665,2024-05-02 10:10:00,,,,,,,,,,,,,,
