start_stop,end_stop,start_sequence,end_sequence,mean_speed [km/h],covariance_speed [%],buffer_speed [km/h],mean_time [mins],covariance_time [%],buffer_time [mins],mean_headway [mins],covariance_headway [%],buffer_headway [mins],datetime
PF_N08_C,PF_N06_C,5,5.0,,,,23.133333333333333,,0.0,,,,2024-09-02 05:49:00
PF_N08_C,PF_N06_C,5,5.0,,,,24.4,,0.0,,,,2024-09-02 05:47:00
PF_N08_C,PF_N06_C,5,5.0,,,,23.83333333333333,,0.0,,,,2024-09-02 05:48:00
PF_N08_C,PF_N06_C,5,5.0,,,,25.3,,0.0,,,,2024-09-02 05:44:00
PF_N08_C,PF_N06_C,5,5.0,,,,24.25,,0.0,,,,2024-09-02 05:46:00
PF_N08_C,PF_N06_C,5,5.0,,,,33.81666666666667,,0.0,10.666666666666666,,0.0,2024-09-02 05:50:00
