start_stop,end_stop,start_sequence,end_sequence,mean_speed [km/h],covariance_speed [%],buffer_speed [km/h],mean_time [mins],covariance_time [%],buffer_time [mins],mean_headway [mins],covariance_headway [%],buffer_headway [mins],datetime
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 11:55:26
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 11:56:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 11:57:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 11:58:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 11:59:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:00:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:01:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:02:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:03:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:04:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:05:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:06:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:07:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:08:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:09:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:10:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:11:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:12:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:13:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:14:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:15:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:16:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:17:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:18:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:19:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:20:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:21:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:22:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:24:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:26:00
PF_A03_1,PF_A04_C,1,2.0,,,,17.083333333333332,,0.0,,,,2024-03-02 12:25:00
