Unnamed: 0,PF_C04_C,11.0,12.0,27.59472824959784,0.1750668900305892,3.0187008992049265,3.04,0.547758782641696,0.0849999999999999,17.741666666666667,0.7074165024046859,26.21499999999999,2024-01-02 22:56:00,start_stop,end_stop,start_sequence,end_sequence,mean_speed [km/h],covariance_speed [%],buffer_speed [km/h],mean_time [mins],covariance_time [%],buffer_time [mins],mean_headway [mins],covariance_headway [%],buffer_headway [mins],datetime
PF_C05_1,PF_C04_C,11.0,12.0,28.046112245081016,0.1019938791934526,1.952868485468084,2.7661111111111105,0.0728295544620925,0.2091666666666669,20.929166666666667,0.7608098306155827,33.068333333333335,2024-06-02 20:17:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,27.80037795266628,0.0584719801359732,1.689846046443698,2.778645833333333,0.0505120339000911,0.2075,21.003703703703703,0.8286388522488487,38.27,2024-06-02 20:19:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,28.145071773450272,0.104551183801336,1.8811983499667304,2.7567708333333334,0.0722369071386207,0.1800000000000001,18.67037037037037,0.8100901258024487,33.81999999999999,2024-06-02 20:21:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,27.88504818854461,0.0569907729973246,1.8811983499667304,2.769791666666667,0.0490621554173338,0.1800000000000001,18.52592592592593,0.810719428682825,33.563333333333325,2024-06-02 20:23:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,28.18290831910896,0.1044654960052172,2.0773344610778466,2.753125,0.0725378487162171,0.1800000000000001,18.51481481481481,0.8175502590880375,33.74666666666666,2024-06-02 20:24:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,28.14540766998311,0.0974274780555374,2.0773344610778466,2.7546875,0.0696184005108674,0.1800000000000001,18.54074074074074,0.8094534333886177,33.55333333333333,2024-06-02 20:25:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,27.95760914365212,0.0631889611690634,2.0773344610778466,2.7640625,0.0529688432502741,0.1800000000000001,18.44074074074074,0.82123652363863,32.963333333333324,2024-06-02 20:26:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,27.7174499515946,0.0319674245521824,1.112092287164803,2.781770833333333,0.0317530539844557,0.1800000000000001,20.7125,0.888047804423092,39.587499999999984,2024-06-02 20:27:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,27.62111089481429,0.0243404244539191,0.9250375770198715,2.79040404040404,0.0253419924301957,0.1766666666666667,21.99333333333333,0.7698644103490776,33.12416666666663,2024-06-02 20:28:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,27.35009796796292,0.2237101236599537,7.346695548034336,3.073888888888889,0.4376527975000461,2.81583333333332,16.175,0.6099341680153659,18.981666666666644,2024-06-02 21:46:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,26.90046266308788,0.1945852325341112,2.1891685915126224,3.0955555555555554,0.4235144148306592,2.81583333333332,13.671666666666669,0.7668026610691974,20.81583333333331,2024-06-02 21:47:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,26.8651362650049,0.2060491477719001,0.7181991053466206,3.1,0.4150257136727273,2.8383333333333205,12.638333333333334,0.5865361535273987,13.48749999999999,2024-06-02 21:48:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,26.44983467203868,0.1675794518774239,0.7181991053466206,3.104444444444445,0.3840764944183676,2.5174999999999885,14.378333333333334,0.7353516897125074,20.06749999999997,2024-06-02 21:50:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,26.57086688313161,0.1761338129819434,1.4336073176272777,3.116111111111111,0.4142501953605981,2.8383333333333205,14.338333333333331,0.734646062049579,19.83083333333331,2024-06-02 21:51:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,26.86205342274626,0.1901440480098161,1.4336073176272777,3.078888888888889,0.3970682572673316,2.572499999999988,14.351666666666668,0.7336728401495938,19.90999999999997,2024-06-02 21:52:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,26.957983386254742,0.1976927246170431,1.4336073176272777,3.068888888888889,0.3926865877792946,2.471666666666655,14.188333333333336,0.7445679251363224,19.87999999999997,2024-06-02 21:53:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,26.44117851507369,0.1664382912468403,0.7181991053466206,3.101111111111111,0.3787053186470073,2.434999999999988,14.188333333333333,0.7433712152540511,19.85249999999997,2024-06-02 21:55:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,26.000560848799378,0.1929046050846103,0.6486085915126303,3.216666666666667,0.4289741203322763,3.809999999999999,13.048333333333332,0.7833633785046111,18.400833333333303,2024-06-02 21:59:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,26.06369732271987,0.2269784301463202,1.120450005374309,3.258333333333333,0.4499930648202705,4.218333333333328,15.116666666666667,0.5741455744275189,17.441666666666666,2024-06-02 22:01:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,25.99138131229768,0.2276900113997449,1.0490864848184351,3.2645161290322577,0.4437956842876162,4.066666666666666,15.7625,0.6541692616541629,22.535,2024-06-02 22:02:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,25.9357049553876,0.1965159080850556,0.6834038484296237,3.2241935483870963,0.4179787225876251,4.15,13.148333333333335,0.7785859095563216,18.155833333333305,2024-06-02 21:58:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,26.47923662574538,0.159046163341766,0.6834038484296237,3.075268817204301,0.3545771854464712,1.9333333333333336,14.191666666666668,0.7264939481678017,19.29583333333332,2024-06-02 21:57:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,25.881997434263106,0.2283827538994655,1.3604707903495168,3.290625,0.4492408832885515,4.057499999999999,15.654166666666669,0.6429802380661216,21.83916666666666,2024-06-02 22:03:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,25.2630006208631,0.2290194002557667,0.0,3.388888888888889,0.4586314302698084,4.39833333333333,15.795454545454543,0.6549346807713252,22.633333333333333,2024-06-02 22:04:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,25.20788583931586,0.2349668175311292,0.0,3.4233333333333333,0.4772233324266652,4.855833333333333,15.816666666666668,0.6407000438545816,22.125,2024-06-02 22:05:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,25.12399373704396,0.2438020607286316,0.0,3.477222222222222,0.5048217838437927,5.258333333333333,15.907575757575758,0.6275855670140467,21.73333333333333,2024-06-02 22:06:00,,,,,,,,,,,,,,
PF_C05_1,PF_C04_C,11.0,12.0,25.17335774363873,0.2435629172414495,0.0,3.4876344086021502,0.5250827555511333,5.316666666666666,15.836363636363636,0.6213510244681806,21.225,2024-06-02 22:07:00,,,,,,,,,,,,,,
