Unnamed: 0,PF_A03_2,14.0,15.0,23.069311145185026,0.236368629097865,0.0,2.0385964912280703,0.5390777890927521,3.4216666666666664,8.8675,1.225967433200321,21.205833333333352,2024-08-02 21:13:00,start_stop,end_stop,start_sequence,end_sequence,mean_speed [km/h],covariance_speed [%],buffer_speed [km/h],mean_time [mins],covariance_time [%],buffer_time [mins],mean_headway [mins],covariance_headway [%],buffer_headway [mins],datetime
PF_A02_C,PF_A03_2,14.0,15.0,23.08718476964352,0.2339239503128225,0.0,2.0271929824561403,0.5250446776652348,3.4,8.849166666666667,1.223839643637972,20.60333333333336,2024-08-02 21:14:00,,,,,,,,,,,,,,
PF_A02_C,PF_A03_2,14.0,15.0,23.20364639507445,0.218783131049401,0.0,1.971052631578948,0.4640114305625643,2.439999999999998,11.611666666666668,1.0891247763245138,27.45333333333335,2024-08-02 21:15:00,,,,,,,,,,,,,,
PF_A02_C,PF_A03_2,14.0,15.0,23.343761939230347,0.2304209945191831,0.0,2.005263157894737,0.5300909201885019,3.37,11.654166666666669,1.1345783314502016,27.010000000000016,2024-08-02 21:16:00,,,,,,,,,,,,,,
PF_A02_C,PF_A03_2,14.0,15.0,23.35115141291456,0.2294150783111313,0.0,2.0008771929824563,0.5247806624740757,3.2950000000000004,9.2025,1.3250021277230886,24.671666666666685,2024-08-02 21:17:00,,,,,,,,,,,,,,
PF_A02_C,PF_A03_2,14.0,15.0,23.31908388560572,0.2338170739807313,0.0,2.0210526315789474,0.5497468167012958,3.4266666666666663,9.220833333333337,1.3164558976390413,24.32000000000001,2024-08-02 21:18:00,,,,,,,,,,,,,,
PF_A02_C,PF_A03_2,14.0,15.0,23.3352133324192,0.2315910644371071,0.0,2.0105263157894733,0.5365530387040929,3.4066666666666667,9.204166666666667,1.3238556948120446,24.765833333333354,2024-08-02 21:19:00,,,,,,,,,,,,,,
PF_A02_C,PF_A03_2,14.0,15.0,23.27009236640632,0.2407206551498552,0.0,2.058771929824561,0.5993565277981809,3.498333333333331,9.175833333333332,1.323176971672395,23.15833333333336,2024-08-02 21:20:00,,,,,,,,,,,,,,
PF_A02_C,PF_A03_2,14.0,15.0,23.37448570726968,0.2341074357945085,0.0,2.0375,0.5913075413574792,3.449166666666667,8.869841269841272,1.0642475949080552,22.366666666666667,2024-08-02 21:21:00,,,,,,,,,,,,,,
PF_A02_C,PF_A03_2,14.0,15.0,23.27009236640632,0.2407206551498553,0.0,2.058771929824561,0.5993565277981809,3.498333333333331,8.715833333333332,1.0653084959576589,18.825000000000014,2024-08-02 21:22:00,,,,,,,,,,,,,,
PF_A02_C,PF_A03_2,14.0,15.0,23.27009236640632,0.2407206551498553,0.0,2.058771929824561,0.5993565277981809,3.498333333333331,8.679166666666667,1.0694005192375522,18.535833333333347,2024-08-02 21:23:00,,,,,,,,,,,,,,
PF_A02_C,PF_A03_2,14.0,15.0,24.97717652197797,0.3887274242768621,3.243459895586067,2.0105263157894737,0.6311387789097678,3.498333333333331,8.705833333333334,1.0644110340429966,18.820833333333347,2024-08-02 21:24:00,,,,,,,,,,,,,,
PF_A02_C,PF_A03_2,14.0,15.0,23.4646071879956,0.2619062738554275,0.8684232597148238,2.057894736842105,0.6034043846477658,3.498333333333331,9.736507936507936,0.9974678470621682,18.966666666666665,2024-08-02 21:25:00,,,,,,,,,,,,,,
