Unnamed: 0,PF_K03_1,5.0,6.0,17.911159723320388,0.2348732140098294,5.483969090909092,2.286666666666666,1.3358512574718735,0.949166666666676,19.64444444444444,0.7323985254245263,32.11666666666666,2024-10-02 01:48:00,start_stop,end_stop,start_sequence,end_sequence,mean_speed [km/h],covariance_speed [%],buffer_speed [km/h],mean_time [mins],covariance_time [%],buffer_time [mins],mean_headway [mins],covariance_headway [%],buffer_headway [mins],datetime
PF_K04_1,PF_K03_1,5.0,6.0,18.49471743984489,0.3377367579967019,2.2586363636363664,2.246825396825397,1.3294593066881095,0.2833333333333334,19.677777777777777,0.7272072801768337,31.753333333333327,2024-10-02 01:49:00,,,,,,,,,,,,,,
PF_K04_1,PF_K03_1,5.0,6.0,17.75850196517871,0.2262096636870539,2.2586363636363664,2.268253968253968,1.3125781517113049,0.2833333333333334,19.577777777777776,0.7270730690328046,31.96999999999999,2024-10-02 01:50:00,,,,,,,,,,,,,,
PF_K04_1,PF_K03_1,5.0,6.0,17.32615654128399,0.2105740312957721,0.9611218568665408,2.3,1.2907198696768314,0.2833333333333334,19.46296296296296,0.7242486322764184,31.556666666666658,2024-10-02 01:51:00,,,,,,,,,,,,,,
PF_K04_1,PF_K03_1,5.0,6.0,17.32615654128399,0.2105740312957721,0.9611218568665408,2.3,1.2907198696768314,0.2833333333333334,15.25185185185185,0.8931609287391176,26.88333333333333,2024-10-02 01:52:00,,,,,,,,,,,,,,
PF_K04_1,PF_K03_1,5.0,6.0,17.32615654128399,0.2105740312957721,0.9611218568665408,2.3,1.2907198696768314,0.2833333333333334,15.22222222222222,0.8956110684284947,26.863333333333323,2024-10-02 01:53:00,,,,,,,,,,,,,,
PF_K04_1,PF_K03_1,5.0,6.0,18.27812485665656,0.3182020465290228,2.2586363636363664,2.2587301587301587,1.3211527423707548,0.2833333333333334,15.34074074074074,0.8843038487909208,26.85666666666665,2024-10-02 01:54:00,,,,,,,,,,,,,,
PF_K04_1,PF_K03_1,5.0,6.0,17.73710956835642,0.2358419928908151,2.2586363636363664,2.274603174603174,1.3086962910651867,0.2833333333333334,15.307407407407403,0.8899665910249034,26.989999999999988,2024-10-02 01:55:00,,,,,,,,,,,,,,
PF_K04_1,PF_K03_1,5.0,6.0,18.1292272483547,0.2779222060101923,2.2586363636363664,2.257142857142857,1.3216156280844888,0.2833333333333334,15.337037037037035,0.8891303730868481,27.29333333333332,2024-10-02 01:56:00,,,,,,,,,,,,,,
PF_K04_1,PF_K03_1,5.0,6.0,18.191625246479347,0.3009290927377706,2.9960147058823665,2.288333333333333,1.3362068189466394,0.949166666666676,16.143749999999997,0.888874403689182,28.502499999999984,2024-10-02 01:57:00,,,,,,,,,,,,,,
PF_K04_1,PF_K03_1,5.0,6.0,18.303288535191832,0.0709031652774901,2.319864457831329,1.6366666666666665,0.0711374712691363,0.2041666666666668,17.797916666666666,0.7622561491330678,28.05249999999998,2024-10-02 01:58:00,,,,,,,,,,,,,,
