Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,PF_A13_C,PF_A12_C,3.0,4.0,24.83331887540175,0.2574492536659316,0.0,3.04375,0.5672341872352044,3.174166666666664,10.960606060606064,1.4456453059182617,28.675,2024-10-02 16:37:00,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,start_stop,end_stop,start_sequence,end_sequence,mean_speed [km/h],covariance_speed [%],buffer_speed [km/h],mean_time [mins],covariance_time [%],buffer_time [mins],mean_headway [mins],covariance_headway [%],buffer_headway [mins],datetime
2 16:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,25.84019643224609,0.2275968013681666,2.4082953811749768,2.8833333333333333,0.5626804676699291,2.6666666666666665,16.775641025641022,1.1132007130501065,42.95666666666661,2024-10-02 16:53:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,25.028908680804395,0.227266651703834,0.3816013891568559,2.9606060606060605,0.5412225507263511,2.933333333333334,16.924358974358974,1.1064346592952723,43.02666666666661,2024-10-02 16:54:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,25.513445765098947,0.238863329856071,3.046555352776892,2.924242424242424,0.5539730055713629,2.933333333333334,14.00897435897436,0.9071670014169574,29.74999999999998,2024-10-02 16:55:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,25.573295304395664,0.2675080843948432,5.289722113502933,2.9409090909090905,0.5551314233694777,2.941666666666667,13.575757575757574,1.0494394859703955,34.275000000000006,2024-10-02 16:57:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,25.895542138670727,0.2577626461051302,5.148085407421696,2.903030303030303,0.5629456745678725,2.933333333333334,14.02948717948718,0.906732058153925,29.78999999999997,2024-10-02 16:56:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,24.498708027308304,0.224776055520708,0.0,3.0015151515151515,0.5151113050310977,2.866666666666668,13.677272727272726,1.0416570464115706,34.35,2024-10-02 16:58:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,24.491910029752063,0.2257180596235372,0.0,3.0075757575757573,0.5207143650120379,2.900000000000001,13.665151515151514,1.0421646198774823,34.31666666666667,2024-10-02 16:59:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.2530274721224,0.0609647578435126,0.0,2.520833333333333,0.0680775789472094,0.4233333333333333,14.016666666666664,1.064576956391892,36.825,2024-10-02 17:00:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.2530274721224,0.0609647578435126,0.0,2.520833333333333,0.0680775789472094,0.4233333333333333,14.025757575757575,1.0644342033220435,36.85,2024-10-02 17:01:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.69718646605908,0.0897692764414467,2.398458567258025,2.4875,0.0891227605976181,0.4233333333333333,14.034848484848483,1.0647246429292965,36.875,2024-10-02 17:02:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,27.43654357750569,0.1652550173260303,5.818015284787286,2.4487179487179485,0.1256080848140049,0.4133333333333331,12.238888888888887,1.218316888939306,31.68666666666664,2024-10-02 17:03:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.213634952990887,0.0602126959443466,0.0,2.5243589743589747,0.0666048542236497,0.4133333333333331,12.96111111111111,1.144242358847965,32.13749999999998,2024-10-02 17:05:00,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.53816045962251,0.0960530508485867,2.6649539636200323,2.504545454545455,0.0937368951862558,0.4333333333333335,13.708333333333334,1.182774856758956,35.72916666666663,2024-10-02 17:07:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,27.5422881352256,0.2008126417633687,8.187656179436999,2.457575757575757,0.1456218527817715,0.4333333333333335,13.655,1.187449821506645,35.60916666666663,2024-10-02 17:08:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,27.0828764435652,0.144256548468549,5.089932703816984,2.4722222222222223,0.1183955820900553,0.4233333333333333,13.54090909090909,1.2752069924344689,37.00833333333333,2024-10-02 17:09:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.109785391347927,0.0616286382309462,0.0,2.5347222222222228,0.0677819111952912,0.4233333333333333,13.677272727272726,1.2626884000517802,37.38333333333333,2024-10-02 17:10:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.109785391347927,0.0616286382309462,0.0,2.5347222222222228,0.0677819111952912,0.4233333333333333,14.520833333333334,1.1517042605298058,35.460833333333305,2024-10-02 17:11:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,25.91300274359012,0.0657907626613793,0.1830655312847113,2.5550000000000006,0.0714609151264219,0.4266666666666663,14.520833333333334,1.1517042605298058,35.460833333333305,2024-10-02 17:12:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.317093373255787,0.0573868346229315,0.0,2.513636363636364,0.0648853443148744,0.3583333333333338,14.206060606060609,1.2038563908591555,37.391666666666666,2024-10-02 17:13:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.317093373255787,0.0573868346229315,0.0,2.513636363636364,0.0648853443148744,0.3583333333333338,14.172727272727276,1.2061603795021103,37.3,2024-10-02 17:14:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.317093373255787,0.0573868346229315,0.0,2.513636363636364,0.0648853443148744,0.3583333333333338,13.145454545454545,1.4256139084508632,34.474999999999994,2024-10-02 17:15:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,24.57358792471217,0.2377884412776325,0.0,3.083333333333333,0.6100258050559709,3.4166666666666665,12.050000000000002,0.9983895781530636,27.30083333333332,2024-10-02 17:16:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,24.847197381690385,0.2274473343096015,0.3434412502411703,3.023611111111111,0.597058818141847,3.128333333333329,12.050000000000002,0.9983895781530636,27.30083333333332,2024-10-02 17:17:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,24.847197381690385,0.2274473343096015,0.3434412502411703,3.023611111111111,0.597058818141847,3.128333333333329,14.372222222222222,0.8885748186126949,28.45833333333332,2024-10-02 17:18:00,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.23869780986294,0.2645297694323568,5.741883030036817,2.8773809523809524,0.5943497921506196,2.5516666666666645,13.211904761904762,1.019512042624951,31.3875,2024-10-02 17:21:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.39363674393798,0.2943729613352625,7.6008058512970464,2.9038461538461537,0.6135115498988916,2.8399999999999914,13.305128205128206,0.9368389363079634,30.166666666666643,2024-10-02 17:20:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,25.325814324553928,0.2115055435057479,1.2687539520226352,2.9261904761904765,0.5739059996366227,2.5516666666666645,11.704761904761906,1.154588174702788,31.67499999999999,2024-10-02 17:22:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,24.473046305369447,0.2303671508260246,0.3434412502411703,3.0638888888888887,0.586273243563354,3.128333333333329,11.671428571428573,1.1592057239829416,31.523333333333326,2024-10-02 17:23:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.21732234704908,0.0664294892143874,0.2671209724097991,2.526190476190476,0.0739991566696526,0.5008333333333335,12.599999999999998,1.3396293133827155,37.29666666666661,2024-10-02 17:24:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.09120088078742,0.0668771816203313,0.0,2.5384615384615383,0.074300522401619,0.5033333333333334,12.952777777777778,1.359454543053999,39.13249999999997,2024-10-02 17:25:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,27.50457684823046,0.205938913105162,7.349555030703797,2.462820512820513,0.1448044315196595,0.5033333333333334,13.715277777777777,1.3310038188123818,43.05583333333331,2024-10-02 17:26:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,27.33247303137481,0.1806539873905326,5.731359325605894,2.4654761904761906,0.1329314119759304,0.5008333333333335,13.565384615384614,1.4053960519919806,44.016666666666616,2024-10-02 17:27:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.09120088078742,0.0668771816203313,0.0,2.5384615384615383,0.074300522401619,0.5033333333333334,12.575000000000005,1.155367636338425,36.41666666666666,2024-10-02 17:28:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.09120088078742,0.0668771816203313,0.0,2.5384615384615383,0.074300522401619,0.5033333333333334,12.627380952380957,1.153193321495316,36.655,2024-10-02 17:29:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.09120088078742,0.0668771816203313,0.0,2.5384615384615383,0.074300522401619,0.5033333333333334,12.591666666666669,1.1545995287928943,36.49249999999999,2024-10-02 17:30:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.413557508493483,0.0514636630679654,0.0,2.5027777777777778,0.0575543231997691,0.3183333333333333,13.174358974358976,1.1347339525016755,37.31666666666664,2024-10-02 17:31:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,27.7626684693786,0.1813725879927247,6.743320547945181,2.425641025641026,0.1279813949581478,0.3033333333333332,12.877380952380951,1.2087570977795012,37.871666666666655,2024-10-02 17:33:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.413557508493483,0.0514636630679654,0.0,2.5027777777777778,0.0575543231997691,0.3183333333333333,12.97820512820513,1.1311421467709153,36.71666666666664,2024-10-02 17:32:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,27.8092977979778,0.1935273330501641,6.615903153870647,2.426190476190476,0.1298289559136647,0.2883333333333335,13.844871794871796,1.3774931231035872,43.696666666666616,2024-10-02 17:34:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,25.91129692921949,0.2522670940116126,5.4321524481215135,2.827777777777777,0.4803862313171815,2.3433333333333306,9.088888888888889,0.941732379929848,17.115833333333317,2024-10-02 17:35:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.369452217365,0.0492639687189584,0.0,2.5064102564102564,0.0548703132987028,0.3033333333333332,9.075,0.9425148270311838,17.078333333333315,2024-10-02 17:36:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.4263870882926,0.0506985710848214,0.0,2.5013888888888887,0.0569254440608731,0.3183333333333333,9.601515151515152,0.8967377221632362,20.6,2024-10-02 17:37:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.4263870882926,0.0506985710848214,0.0,2.5013888888888887,0.0569254440608731,0.3183333333333333,9.63030303030303,0.8961094595800668,20.633333333333333,2024-10-02 17:38:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,27.812499058164647,0.1855169801209588,6.940857626596866,2.423076923076923,0.1294005101825233,0.3033333333333332,9.294444444444446,0.8874995037112792,20.07416666666666,2024-10-02 17:39:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,27.85135031926309,0.1901339632984006,7.142884184308812,2.421794871794872,0.1311904807969646,0.3033333333333332,9.33888888888889,0.89178502881721,20.378333333333327,2024-10-02 17:40:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.569218233489533,0.0484371789122777,0.0,2.4875,0.0555548541098057,0.2633333333333332,9.884848484848485,0.8844777699767677,21.058333333333334,2024-10-02 17:42:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.902081753897694,0.0668352882139263,1.714523116438354,2.461111111111111,0.0699211360815097,0.2633333333333332,9.815151515151516,0.8823141438376526,20.833333333333336,2024-10-02 17:41:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.569218233489533,0.0484371789122777,0.0,2.4875,0.0555548541098057,0.2633333333333332,10.474242424242425,0.9353679876883432,24.23333333333333,2024-10-02 17:43:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,28.057319105220543,0.194995519536524,8.035744707347433,2.406944444444445,0.1355763226845613,0.2633333333333332,11.43181818181818,1.0652925464940286,29.333333333333336,2024-10-02 17:44:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,28.06360752858784,0.1969520798777698,7.561032175852155,2.4064102564102563,0.1333593327794455,0.2433333333333327,11.4625,1.1503143108301277,31.323333333333323,2024-10-02 17:45:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.65328590030556,0.047607055186162,0.2273597087843661,2.479487179487179,0.0546189309806646,0.2433333333333327,11.209722222222224,1.154400392252406,30.58416666666665,2024-10-02 17:46:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.54055193025116,0.0465882078205406,0.0,2.4897435897435893,0.0532410237759303,0.2433333333333327,11.293055555555554,1.1477719553292218,30.872499999999988,2024-10-02 17:47:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.54055193025116,0.0465882078205406,0.0,2.4897435897435893,0.0532410237759303,0.2433333333333327,11.295833333333333,1.1476086470179951,30.881666666666653,2024-10-02 17:48:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.54055193025116,0.0465882078205406,0.0,2.4897435897435893,0.0532410237759303,0.2433333333333327,11.695833333333333,1.173470883377317,33.86083333333332,2024-10-02 17:49:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,27.21342159757089,0.1022969385713925,3.103460024906596,2.4428571428571426,0.0887429648794942,0.2233333333333331,12.25897435897436,1.1402122178965584,32.139999999999965,2024-10-02 17:52:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.67752175640485,0.048497770192797,0.4775508031930577,2.477380952380952,0.0546934128337818,0.2233333333333331,12.264102564102563,1.1402650843407431,32.15999999999996,2024-10-02 17:53:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,27.05822946549344,0.0743229835944439,2.7523478376068446,2.448809523809523,0.0736167222932677,0.2233333333333331,12.792307692307691,1.0806499960276348,32.36666666666663,2024-10-02 17:55:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.568083597117106,0.0495638291887312,0.4093292598797653,2.487777777777777,0.0549227879751329,0.2849999999999997,11.716666666666669,1.2239962603397276,29.172499999999985,2024-10-02 17:59:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.48721974588328,0.052988674954602,0.5457723465063502,2.4961538461538457,0.0583455104842583,0.313333333333333,11.659523809523808,1.2314404325475006,29.172499999999985,2024-10-02 17:58:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,27.43197255218851,0.11869861612417,4.908273407327364,2.42948717948718,0.100126740485179,0.2433333333333327,11.692857142857145,1.2204931799212173,28.609166666666653,2024-10-02 17:57:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,27.79912508892764,0.1328836526613923,5.531514113953449,2.3999999999999995,0.0964560777181766,0.1241666666666669,15.97820512820513,1.071564137319083,42.269999999999975,2024-10-02 18:01:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,27.79912508892764,0.1328836526613923,5.531514113953449,2.3999999999999995,0.0964560777181766,0.1241666666666669,16.137179487179488,1.0559366438742257,42.269999999999975,2024-10-02 18:02:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,27.621468562443045,0.1111761046188903,4.34839007559744,2.407777777777777,0.0842451260054383,0.1183333333333331,15.829761904761904,1.124209880697567,43.37333333333333,2024-10-02 18:03:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,27.24059589936032,0.0614855420527863,2.634463091725181,2.4277777777777776,0.054530327942505,0.1183333333333331,15.80595238095238,1.120003931323919,43.00333333333333,2024-10-02 18:04:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.84299572066924,0.0271812843535711,0.4093292598797653,2.4577777777777774,0.0275890262846048,0.1183333333333331,15.110714285714286,1.1186566562178333,38.28083333333332,2024-10-02 18:05:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.87669541500275,0.0277175762356842,0.4775508031930577,2.454761904761905,0.0282371618143813,0.1241666666666669,16.85,1.0123514729151946,36.16999999999996,2024-10-02 18:06:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,27.25740312409133,0.0609719792922205,2.7523478376068446,2.4261904761904765,0.0546055872691379,0.1241666666666669,16.78846153846154,1.012264909903697,35.84999999999995,2024-10-02 18:07:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,27.824579915182465,0.1324249575543547,5.531514113953449,2.397619047619048,0.0961605953253108,0.1241666666666669,14.314102564102567,1.1514310819014582,36.54999999999995,2024-10-02 18:08:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,27.89036252917987,0.1430962712898531,5.451502655642884,2.395555555555555,0.0996993607813253,0.1183333333333331,14.167857142857144,1.2336463229235162,37.01583333333332,2024-10-02 18:09:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,27.46069950445301,0.0864151973808468,3.518019044372039,2.414444444444444,0.0703412188308845,0.1183333333333331,14.270238095238096,1.225730736138932,37.19999999999999,2024-10-02 18:10:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.80852356380649,0.0285309870461102,0.4093292598797653,2.4611111111111104,0.0289205979573498,0.1416666666666666,14.339285714285714,1.2226192298924632,37.65499999999999,2024-10-02 18:11:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.80852356380649,0.0285309870461102,0.4093292598797653,2.4611111111111104,0.0289205979573498,0.1416666666666666,14.367857142857144,1.220133582568743,37.65499999999999,2024-10-02 18:12:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,26.80852356380649,0.0285309870461102,0.4093292598797653,2.4611111111111104,0.0289205979573498,0.1416666666666666,15.234523809523807,1.1895315937555135,41.48499999999999,2024-10-02 18:13:00,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF_A13_C,PF_A12_C,3.0,4.0,28.056399895397824,0.1653657574905362,6.78728554252487,2.3904761904761904,0.1113428898307504,0.1458333333333334,14.488461538461538,1.131697046380494,34.50999999999995,2024-10-02 18:14:00,,,,,,,,,,,,,,
