start_stop,end_stop,start_sequence,end_sequence,mean_speed [km/h],covariance_speed [%],buffer_speed [km/h],mean_time [mins],covariance_time [%],buffer_time [mins],mean_headway [mins],covariance_headway [%],buffer_headway [mins],datetime
PF_A07_C,PF_B02_2,11,11.0,,,,8.183333333333334,,0.0,14.5,0.6633057041936519,18.549999999999986,2024-03-02 05:48:00
