start_stop,end_stop,start_sequence,end_sequence,mean_speed [km/h],covariance_speed [%],buffer_speed [km/h],mean_time [mins],covariance_time [%],buffer_time [mins],mean_headway [mins],covariance_headway [%],buffer_headway [mins],datetime
PF_N02_C,PF_N01_C,10.0,11.0,22.7491322536088,0.2863179283163446,0.3361450924608782,3.0727272727272723,1.249766462395257,6.466666666666667,26.087037037037035,0.9845684143120734,58.71333333333333,2024-01-02 00:03:00
PF_N02_C,PF_N01_C,10.0,11.0,22.7491322536088,0.2863179283163446,0.3361450924608782,3.0727272727272723,1.249766462395257,6.466666666666667,29.020370370370365,1.0745928437926533,71.65333333333332,2024-01-02 00:02:00
PF_N02_C,PF_N01_C,10.0,11.0,22.7491322536088,0.2863179283163446,0.3361450924608782,3.0727272727272723,1.249766462395257,6.466666666666667,29.07592592592593,1.0737749570718025,71.75333333333333,2024-01-02 00:00:00
PF_N02_C,PF_N01_C,10.0,11.0,23.32067965357725,0.2992165531643615,3.479655792287371,3.037878787878788,1.2685212109083897,6.466666666666667,25.80555555555556,0.7737488115883244,45.54666666666667,2024-01-02 00:16:00
PF_N02_C,PF_N01_C,10.0,11.0,25.351806262817068,0.4481982418753701,14.65085214310636,2.98030303030303,1.302965453144779,6.466666666666667,23.679629629629627,0.6351371464568728,32.52666666666667,2024-01-02 00:17:00
PF_N02_C,PF_N01_C,10.0,11.0,23.23026836274043,0.2958129858685406,2.9823936926848447,3.0424242424242425,1.2659867992329656,6.466666666666667,23.564814814814817,0.6413051127781824,32.52,2024-01-02 00:19:00
PF_N02_C,PF_N01_C,10.0,11.0,26.71510714336959,0.2422361679196269,11.377711034342592,1.83,0.1534697709332565,0.1083333333333333,25.25925925925926,0.6666402150861981,34.02,2024-01-02 00:22:00
PF_N02_C,PF_N01_C,10.0,11.0,26.94016428622673,0.2664730260449459,12.615525320056872,1.825,0.1623557204387322,0.1083333333333333,25.17407407407408,0.6680104708470092,34.00333333333333,2024-01-02 00:23:00
PF_N02_C,PF_N01_C,10.0,11.0,24.768666988929432,0.0319318718847827,0.67229018492176,1.91,0.0339704510079265,0.1083333333333333,20.87962962962963,0.6867555372754741,31.25333333333333,2024-01-02 00:25:00
PF_N02_C,PF_N01_C,10.0,11.0,24.768666988929432,0.0319318718847827,0.67229018492176,1.91,0.0339704510079265,0.1083333333333333,26.32037037037037,0.7273904110646786,40.566666666666656,2024-01-02 00:24:00
PF_N02_C,PF_N01_C,10.0,11.0,24.768666988929432,0.0319318718847827,0.67229018492176,1.91,0.0339704510079265,0.1083333333333333,20.70185185185185,0.6868045365279559,30.743333333333325,2024-01-02 00:26:00
PF_N02_C,PF_N01_C,10.0,11.0,24.768666988929432,0.0319318718847827,0.67229018492176,1.91,0.0339704510079265,0.1083333333333333,20.446296296296296,0.6877198330882079,30.063333333333333,2024-01-02 00:28:00
PF_N02_C,PF_N01_C,10.0,11.0,24.768666988929432,0.0319318718847827,0.67229018492176,1.91,0.0339704510079265,0.1083333333333333,20.28333333333333,0.6916148833556773,29.813333333333333,2024-01-02 00:29:00
