Unnamed: 0,PF_B02_2,10.0,11.0,21.560447222766363,0.1755447609440178,9.68885584567844,1.8452380952380951,0.1338964070420805,0.0333333333333332,11.779487179487178,1.0001482439347364,25.5633333333333,2024-01-02 02:46:00,start_stop,end_stop,start_sequence,end_sequence,mean_speed [km/h],covariance_speed [%],buffer_speed [km/h],mean_time [mins],covariance_time [%],buffer_time [mins],mean_headway [mins],covariance_headway [%],buffer_headway [mins],datetime
PF_B03_C,PF_B02_2,10.0,11.0,20.58885161742251,0.1160999445062613,4.707093430325084,1.9095238095238087,0.0934874308298434,0.0408333333333335,11.628205128205128,1.0053562195322938,24.80666666666664,2024-01-02 02:47:00,,,,,,,,,,,,,,
PF_B03_C,PF_B02_2,10.0,11.0,20.58885161742251,0.1160999445062613,4.707093430325084,1.9095238095238087,0.0934874308298434,0.0408333333333335,11.638461538461538,1.0084028252273782,25.00666666666664,2024-01-02 02:48:00,,,,,,,,,,,,,,
PF_B03_C,PF_B02_2,10.0,11.0,20.936369474565367,0.1223387432068583,5.863262957000426,1.880952380952381,0.103266507172367,0.0741666666666667,11.776923076923074,1.0038720152302822,25.3133333333333,2024-01-02 02:49:00,,,,,,,,,,,,,,
PF_B03_C,PF_B02_2,10.0,11.0,21.777453902931548,0.2892169966230368,10.741937907375643,1.8666666666666667,0.1615388898227608,0.0466666666666664,12.102777777777776,0.9796082500381744,23.747499999999985,2024-01-02 02:50:00,,,,,,,,,,,,,,
PF_B03_C,PF_B02_2,10.0,11.0,20.14436299384063,0.0533994824800534,2.325528301886795,1.9371794871794872,0.0527039235885761,0.0466666666666664,12.133333333333333,0.9701503525974744,23.08749999999998,2024-01-02 02:51:00,,,,,,,,,,,,,,
PF_B03_C,PF_B02_2,10.0,11.0,20.073359041271463,0.0511840235377379,2.325528301886795,1.943589743589744,0.0501897551014028,0.0466666666666664,11.988888888888887,0.9806040470530784,23.19333333333331,2024-01-02 02:52:00,,,,,,,,,,,,,,
PF_B03_C,PF_B02_2,10.0,11.0,19.992895718134168,0.0514908802161818,2.3459276729559804,1.9513888888888888,0.0499955384500602,0.0524999999999997,12.045454545454543,1.0279499515076005,25.45,2024-01-02 02:53:00,,,,,,,,,,,,,,
PF_B03_C,PF_B02_2,10.0,11.0,20.326230662893085,0.0764687498778757,3.488292452830194,1.9243589743589744,0.0701492556647113,0.0466666666666664,14.795833333333333,1.1188876555270442,31.242499999999964,2024-01-02 02:54:00,,,,,,,,,,,,,,
PF_B03_C,PF_B02_2,10.0,11.0,21.218672970585395,0.2134050694815289,8.12899245283019,1.8846153846153848,0.1370254464478175,0.0466666666666664,14.804166666666664,1.121906509935792,31.193333333333307,2024-01-02 02:55:00,,,,,,,,,,,,,,
PF_B03_C,PF_B02_2,10.0,11.0,20.38659356611889,0.0847679256516421,3.802179549604389,1.9205128205128208,0.075667883109237,0.0466666666666664,14.665277777777776,1.1251251677880174,31.17499999999997,2024-01-02 02:56:00,,,,,,,,,,,,,,
PF_B03_C,PF_B02_2,10.0,11.0,20.04471517616742,0.0500469817620142,2.325528301886795,1.946153846153846,0.04896597084097,0.0466666666666664,14.706944444444444,1.1158251624064912,31.203333333333305,2024-01-02 02:57:00,,,,,,,,,,,,,,
PF_B03_C,PF_B02_2,10.0,11.0,20.04471517616742,0.0500469817620142,2.325528301886795,1.946153846153846,0.04896597084097,0.0466666666666664,14.706944444444446,1.115394100696682,31.170833333333302,2024-01-02 02:58:00,,,,,,,,,,,,,,
PF_B03_C,PF_B02_2,10.0,11.0,20.04471517616742,0.0500469817620142,2.325528301886795,1.946153846153846,0.04896597084097,0.0466666666666664,14.626388888888888,1.1223182831617409,31.25749999999997,2024-01-02 02:59:00,,,,,,,,,,,,,,
PF_B03_C,PF_B02_2,10.0,11.0,20.04471517616742,0.0500469817620142,2.325528301886795,1.946153846153846,0.04896597084097,0.0466666666666664,14.720833333333331,1.1153432811270592,31.4758333333333,2024-01-02 03:00:00,,,,,,,,,,,,,,
PF_B03_C,PF_B02_2,10.0,11.0,20.04471517616742,0.0500469817620142,2.325528301886795,1.946153846153846,0.04896597084097,0.0466666666666664,13.193055555555556,1.0634881385930095,27.12249999999997,2024-01-02 03:01:00,,,,,,,,,,,,,,
PF_B03_C,PF_B02_2,10.0,11.0,20.04471517616742,0.0500469817620142,2.325528301886795,1.946153846153846,0.04896597084097,0.0466666666666664,13.176388888888887,1.0594039645307711,26.98749999999997,2024-01-02 03:02:00,,,,,,,,,,,,,,
PF_B03_C,PF_B02_2,10.0,11.0,20.04471517616742,0.0500469817620142,2.325528301886795,1.946153846153846,0.04896597084097,0.0466666666666664,13.243055555555555,1.049280776436008,26.73499999999997,2024-01-02 03:03:00,,,,,,,,,,,,,,
PF_B03_C,PF_B02_2,10.0,11.0,20.037435693721594,0.0522734574667985,2.3459276729559804,1.9472222222222224,0.0510734500519134,0.0524999999999997,14.445454545454544,0.9826965462310476,26.758333333333333,2024-01-02 03:04:00,,,,,,,,,,,,,,
PF_B03_C,PF_B02_2,10.0,11.0,21.4096856937216,0.2189202288555483,8.400761197703048,1.870833333333333,0.1425453025524295,0.0941666666666662,14.163636363636364,0.9699682419997856,25.43333333333333,2024-01-02 03:05:00,,,,,,,,,,,,,,
PF_B03_C,PF_B02_2,10.0,11.0,21.32031255939324,0.2056975797796756,7.91814627232991,1.8736111111111111,0.1375708751051151,0.0941666666666662,14.46060606060606,0.9823972405782132,27.24166666666666,2024-01-02 03:06:00,,,,,,,,,,,,,,
