start_stop,end_stop,start_sequence,end_sequence,no_of_trips,mean_speed [km/h],covariance_speed [%],buffer_speed [km/h],mean_time [mins],covariance_time [%],buffer_time [mins],mean_headway [mins],covariance_headway [%],buffer_headway [mins],datetime
PF_C06_2,PF_C07_2,19,20.0,2.0,30.16821378340366,0.0176776695296637,0.3393924050632932,2.666666666666667,0.0176776695296637,0.0299999999999998,12.475,0.1823267986225833,1.4474999999999998,2024-02-01 00:00:00
PF_C06_2,PF_C07_2,19,20.0,2.0,30.16821378340366,0.0176776695296637,0.3393924050632932,2.666666666666667,0.0176776695296637,0.0299999999999998,12.441666666666666,0.1866042007953782,1.477500000000001,2024-02-01 00:01:00
PF_C06_2,PF_C07_2,19,20.0,2.0,30.16821378340366,0.0176776695296637,0.3393924050632932,2.666666666666667,0.0176776695296637,0.0299999999999998,12.55,0.1727857207680275,1.379999999999999,2024-02-01 00:02:00
PF_C06_2,PF_C07_2,19,20.0,2.0,30.16821378340366,0.0176776695296637,0.3393924050632932,2.666666666666667,0.0176776695296637,0.0299999999999998,12.391666666666666,0.1930634520253789,1.5225000000000009,2024-02-01 00:04:00
PF_C06_2,PF_C07_2,19,20.0,2.0,30.16821378340366,0.0176776695296637,0.3393924050632932,2.666666666666667,0.0176776695296637,0.0299999999999998,12.383333333333333,0.1941450650902499,1.5300000000000011,2024-02-01 00:03:00
PF_C06_2,PF_C07_2,19,20.0,2.0,30.16821378340366,0.0176776695296637,0.3393924050632932,2.666666666666667,0.0176776695296637,0.0299999999999998,12.041666666666668,0.239780154173985,1.8374999999999984,2024-02-01 00:05:00
PF_C06_2,PF_C07_2,19,20.0,2.0,30.16821378340366,0.0176776695296637,0.3393924050632932,2.666666666666667,0.0176776695296637,0.0299999999999998,12.391666666666666,0.1930634520253789,1.5225000000000009,2024-02-01 00:07:00
PF_C06_2,PF_C07_2,19,20.0,2.0,30.16821378340366,0.0176776695296637,0.3393924050632932,2.666666666666667,0.0176776695296637,0.0299999999999998,11.958333333333334,0.2513062427910377,1.9125,2024-02-01 00:06:00
PF_C06_2,PF_C07_2,19,20.0,2.0,30.16821378340366,0.0176776695296637,0.3393924050632932,2.666666666666667,0.0176776695296637,0.0299999999999998,12.391666666666666,0.1930634520253789,1.5225000000000009,2024-02-01 00:08:00
PF_C06_2,PF_C07_2,19,20.0,2.0,30.16821378340366,0.0176776695296637,0.3393924050632932,2.666666666666667,0.0176776695296637,0.0299999999999998,12.391666666666666,0.1930634520253789,1.5225000000000009,2024-02-01 00:09:00
